Cage Size,H3 Bird New Reg Price - changed 1-31-2019,H3 Bird New Sale Price - changed 1-31-2019,H3 reptile New Reg Price - changed 1-31-2019,H3 reptile New Sale Price - changed 1-31-2019,H3 Hood/Stand w cage price - changed 1-31-2019,H3 sys A POF/POT Price - changed 8/2011,H3 sys B POF/POT Price - changed 8/2015,H3 Rem Div Price  - changed 8/2015,H3 Cover Price - changed 10/2017 ,,H2 Bird New Reg Price - changed 1-31-2019,H2 Bird New Sale Price - changed1-31-2019,H2 reptile New Reg Price - changed 1-31-2019,H2 reptile New Sale Price - changed 1-31-2019,H2 Hood/Stand w cage price - changed 1-31-2019,H2 sys A POF/POT Price - changed 8/2011,H2 sys B POF/POT Price - changed 8/2015,H2 Rem Div Price  - changed 8/2015,H2 Cover Price - changed 10/2017,,Majestic New Bird Regular Price - changed 8/2011,Majestic New Bird Regular Price - changed 2016,Majestic New Bird Sale Price - changed 8/2011,Majestic New Bird Sale Price - changed 2016,Majestic New Reptile Regular Price - changed 8/2011,Majestic New Reptile Regular Price - changed 2016,Majestic New Reptile Sale Price - changed 8/2011,Majestic New Reptile Sale Price - changed 2016,Majestic Hood/Stands No Door - changed 8/2011,Majestic Hood/Stands No Door - changed 2015,Majestic Hood/Stands with Door - changed 8/2011,Majestic Hood/Stands No Door - changed 2019,Majestic Hood/Stands with Door - changed 2015,POT B Price - changed 8/2011,Majestic Hood/Stands with Door - changed 2019,POT B Price - changed 2015,Majestic Rem. Div. Price - changed 8/2011,Majestic Rem. Div. Price - changed 2015,Majestic Cover Price - changed 8/2011,Majestic Cover Price - changed 2015
42-24-12,844.03, ,764.9, ,621.17,N/A**,144.95,153.95,228.18,,646.91, ,567.78, ,436.74,114.54,144.95,172.95,228.18,,"1,613.95","2,373.31", , ,"1,580.95","2,302.66", , ,582.95,652.95,919.95,731.304,1057.95,203.95,1184.904,228.95,185.95,208.95,147.95,228.18
42-24-18,986.64, ,867.94, ,697.75,N/A**,182.95,200.95,242.16,,770.48, ,651.78, ,487.14,142.62,182.95,225.95,242.16,,"1,760.95","2,583.36", , ,"1,700.95","2,477.38", , ,687.95,770.95,1024.95,863.464,1178.95,232.95,1320.424,260.95,235.95,264.95,156.95,242.16
42-24-24,"1,125.88", ,967.62, ,771.48,N/A**,219.95,245.95,256.14,,896.28, ,738.02, ,535.3,181.23,219.95,275.95,256.14,,"1,910.95","2,799.00", , ,"1,824.95","2,657.70", , ,794.95,890.95,1131.95,997.864,1301.95,259.95,1458.184,291.95,283.95,318.95,164.95,256.14
42-24-30,"1,267.36", ,"1,069.54", ,847.11,N/A**,257.95,292.95,270.09,,"1,018.72", ,820.9, ,586.82,N/A**,257.95,328.95,270.09,,"2,057.95","3,009.05", , ,"1,944.95","2,832.42", , ,899.95,"1,007.95",1236.95,1128.904,1422.95,288.95,1593.704,323.95,332.95,372.95,174.95,270.09
42-24-36,"1,409.97", ,"1,172.58", ,923.7,N/A**,295.95,340.95,284.07,,"1,144.53", ,907.14, ,634.98,N/A**,295.95,381.95,284.07,,"2,206.95","3,224.69", , ,"2,068.95","3,012.74", , ,"1,004.95","1,125.95",1341.95,1261.064,1543.95,318.95,1729.224,357.95,381.95,427.95,183.95,284.07
42-24-42,"1,550.33", ,"1,273.38", ,998.38,N/A**,330.95,386.95,298.05,,"1,268.09", ,991.14, ,684.26,N/A**,330.95,433.95,298.05,,"2,355.95","3,435.86", , ,"2,189.95","3,188.58", , ,"1,111.95","1,245.95",1448.95,1395.464,1666.95,345.95,1866.984,387.95,430.95,482.95,192.95,298.05
42-24-48,"1,760.14", ,"1,443.62", ,"1,132.08",N/A**,368.95,432.95,312.03,,"1,424.14", ,"1,107.62", ,757.06,N/A**,368.95,484.95,312.03,,"2,503.95","3,650.38", , ,"2,312.95","3,367.78", , ,"1,217.95","1,364.95",1553.95,1528.744,1787.95,373.95,2002.504,418.95,477.95,535.95,201.95,312.03
42-24-60,"2,045.34", ,"1,649.70", ,"1,285.25",N/A**,443.95,526.95,367.89,,"1,672.38", ,"1,276.74", ,856.74,N/A**,443.95,590.95,367.89,,"2,800.95","4,073.83", , ,"2,554.95","3,720.58", , ,"1,429.95","1,601.95",1766.95,1794.184,2031.95,430.95,2275.784,482.95,575.95,645.95,237.95,367.89
42-30-12,925.71, ,842.18, ,681.36,N/A**,166.95,153.95,242.16,,710.67, ,627.14, ,481.54,132.09,166.95,172.95,242.16,,"1,710.95","2,512.76", , ,"1,673.95","2,438.18", , ,638.95,715.95,1028.95,801.864,1183.95,239.95,1326.024,268.95,185.95,208.95,156.95,242.16
42-30-18,"1,077.23", ,951.94, ,761.78,N/A**,211.95,200.95,256.14,,846.51, ,721.22, ,539.78,163.68,211.95,225.95,256.14,,"1,862.95","2,731.49", , ,"1,798.95","2,619.62", , ,748.95,838.95,1138.95,939.624,1309.95,273.95,1467.144,306.95,235.95,264.95,164.95,256.14
42-30-24,"1,229.87", ,"1,062.82", ,843.15,N/A**,256.95,245.95,270.09,,982.35, ,815.3, ,595.78,212.82,256.95,275.95,270.09,,"2,015.95","2,949.09", , ,"1,922.95","2,799.94", , ,859.95,963.95,1248.95,1079.624,1436.95,307.95,1609.384,344.95,283.95,318.95,174.95,270.09
42-30-30,"1,383.63", ,"1,174.82", ,925.48,240.9,300.95,292.95,284.07,,"1,115.95", ,907.14, ,650.66,N/A**,300.95,328.95,284.07,,"2,169.95","3,168.94", , ,"2,047.95","2,982.50", , ,971.95,"1,088.95",1359.95,1219.624,1563.95,341.95,1751.624,382.95,332.95,372.95,183.95,284.07
42-30-36,"1,536.28", ,"1,285.70", ,"1,006.85",N/A**,343.95,340.95,298.05,,"1,251.80", ,"1,001.22", ,707.78,N/A**,343.95,381.95,298.05,,"2,321.95","3,387.67", , ,"2,172.95","3,163.94", , ,"1,082.95","1,212.95",1470.95,1358.504,1691.95,374.95,1894.984,419.95,381.95,427.95,192.95,298.05
42-30-42,"1,686.68", ,"1,394.34", ,"1,086.32",N/A**,388.95,386.95,312.03,,"1,387.64", ,"1,095.30", ,763.78,N/A**,388.95,433.95,312.03,,"2,474.95","3,604.16", , ,"2,295.95","3,343.14", , ,"1,191.95","1,334.95",1581.95,1495.144,1819.95,409.95,2038.344,459.95,430.95,482.95,201.95,312.03
42-30-48,"1,907.64", ,"1,573.54", ,"1,225.76",N/A**,432.95,432.95,325.98,,"1,553.72", ,"1,219.62", ,844.42,N/A**,432.95,484.95,325.98,,"2,626.95","3,821.76", , ,"2,419.95","3,523.46", , ,"1,302.95","1,459.95",1692.95,1635.144,1946.95,443.95,2180.584,497.95,477.95,535.95,209.95,325.98
42-30-60,"2,214.04", ,"1,796.42", ,"1,389.46",N/A**,521.95,526.95,388.86,,"1,823.16", ,"1,405.54", ,956.42,N/A**,521.95,590.95,388.86,,"2,933.95","4,259.22", , ,"2,668.95","3,886.34", , ,"1,524.95","1,707.95",1912.95,1912.904,2199.95,511.95,2463.944,573.95,575.95,645.95,251.95,388.86
42-36-12,995.06, ,907.14, ,731.07,130.92,189.95,153.95,256.14,,767.7, ,679.78, ,517.38,130.92,189.95,172.95,256.14,,"1,806.95","2,653.32", , ,"1,767.95","2,574.82", , ,696.95,780.95,1137.95,874.664,1308.95,276.95,1466.024,310.95,185.95,208.95,164.95,256.14
42-36-18,"1,158.86", ,"1,026.98", ,818.19,N/A**,239.95,200.95,270.09,,913.58, ,781.7, ,581.22,194.1,239.95,225.95,270.09,,"1,963.95","2,877.37", , ,"1,894.95","2,759.62", , ,810.95,908.95,1253.95,1018.024,1442.95,314.95,1616.104,352.95,235.95,264.95,174.95,270.09
42-36-24,"1,322.66", ,"1,146.82", ,905.3,210.48,292.95,245.95,284.07,,"1,058.34", ,882.5, ,643.94,210.48,292.95,275.95,284.07,,"2,121.95","3,100.30", , ,"2,020.95","2,943.30", , ,925.95,"1,037.95",1367.95,1162.504,1573.95,355.95,1762.824,398.95,283.95,318.95,183.95,284.07
42-36-30,"1,485.34", ,"1,265.54", ,991.46,N/A**,342.95,292.95,298.05,,"1,205.34", ,985.54, ,707.78,N/A**,342.95,328.95,298.05,,"2,277.95","3,324.35", , ,"2,147.95","3,128.10", , ,"1,042.95","1,168.95",1483.95,1309.224,1706.95,393.95,1911.784,441.95,332.95,372.95,192.95,298.05
42-36-36,"1,649.14", ,"1,385.38", ,"1,078.58",N/A**,395.95,340.95,312.03,,"1,350.10", ,"1,086.34", ,771.62,N/A**,395.95,381.95,312.03,,"2,434.95","3,548.40", , ,"2,274.95","3,312.90", , ,"1,157.95","1,296.95",1598.95,1452.584,1838.95,434.95,2059.624,487.95,381.95,427.95,201.95,312.03
42-36-42,"1,812.94", ,"1,505.22", ,"1,165.69",N/A**,446.95,386.95,325.98,,"1,497.10", ,"1,189.38", ,832.1,N/A**,446.95,433.95,325.98,,"2,591.95","3,771.33", , ,"2,400.95","3,496.58", , ,"1,271.95","1,424.95",1713.95,1595.944,1971.95,474.95,2208.584,531.95,430.95,482.95,209.95,325.98
42-36-48,"2,045.06", ,"1,693.38", ,"1,310.88",N/A**,497.95,432.95,339.96,,"1,672.10", ,"1,320.42", ,920.58,N/A**,497.95,484.95,339.96,,"2,749.95","3,996.50", , ,"2,528.95","3,682.50", , ,"1,388.95","1,555.95",1829.95,1742.664,2104.95,512.95,2357.544,574.95,477.95,535.95,219.95,339.96
42-36-60,"2,455.54", ,"2,015.94", ,"1,555.55",N/A**,630.95,556.95,409.8,,"2,000.82", ,"1,561.22", ,"1,079.62",N/A**,630.95,623.95,409.8,,"3,063.95","4,443.48", , ,"2,781.95","4,050.98", , ,"1,618.95","1,813.95",2060.95,2031.624,2370.95,616.95,2655.464,690.95,606.95,679.95,264.95,409.8
42-42-12,"1,077.86", ,985.54, ,792.21,N/A**,211.95,153.95,270.09,,833.7, ,741.38, ,562.18,N/A**,211.95,172.95,270.09,,"1,903.95","2,793.89", , ,"1,861.95","2,711.46", , ,752.95,843.95,1308.95,945.224,1505.95,311.95,1686.664,349.95,185.95,208.95,174.95,270.09
42-42-18,"1,251.70", ,"1,113.22", ,884.12,N/A**,268.95,200.95,284.07,,989.62, ,851.14, ,634.98,N/A**,268.95,225.95,284.07,,"2,064.95","3,023.26", , ,"1,990.95","2,899.62", , ,872.95,977.95,1428.95,1095.304,1643.95,355.95,1841.224,398.95,235.95,264.95,183.95,284.07
42-42-24,"1,426.66", ,"1,242.02", ,976.97,N/A**,328.95,245.95,298.05,,"1,145.54", ,960.9, ,703.3,N/A**,328.95,275.95,298.05,,"2,226.95","3,253.75", , ,"2,120.95","3,088.90", , ,993.95,"1,113.95",1547.95,1247.624,1780.95,402.95,1994.664,451.95,283.95,318.95,192.95,298.05
42-42-30,"1,601.61", ,"1,370.82", ,"1,069.83",N/A**,385.95,292.95,312.03,,"1,302.57", ,"1,071.78", ,772.74,N/A**,385.95,328.95,312.03,,"2,387.95","3,482.01", , ,"2,249.95","3,275.94", , ,"1,113.95","1,247.95",1668.95,1397.704,1919.95,446.95,2150.344,500.95,332.95,372.95,201.95,312.03
42-42-36,"1,775.45", ,"1,498.50", ,"1,161.73",N/A**,445.95,340.95,325.98,,"1,458.49", ,"1,181.54", ,844.42,N/A**,445.95,381.95,325.98,,"2,549.95","3,710.26", , ,"2,377.95","3,462.98", , ,"1,231.95","1,379.95",1787.95,1545.544,2056.95,493.95,2303.784,553.95,381.95,427.95,209.95,325.98
42-42-42,"1,950.41", ,"1,627.30", ,"1,254.58",N/A**,503.95,386.95,339.96,,"1,614.41", ,"1,291.30", ,912.74,N/A**,503.95,433.95,339.96,,"2,710.95","3,937.39", , ,"2,505.95","3,648.90", , ,"1,352.95","1,515.95",1908.95,1697.864,2195.95,538.95,2459.464,603.95,430.95,482.95,219.95,339.96
42-42-48,"2,258.65", ,"1,889.38", ,"1,460.73",N/A**,592.95,463.95,353.94,,"1,833.05", ,"1,463.78", ,"1,032.58",N/A**,592.95,519.95,353.94,,"2,871.95","4,167.88", , ,"2,635.95","3,838.18", , ,"1,472.95","1,649.95",2027.95,1847.944,2332.95,607.95,2612.904,680.95,508.95,570.95,228.95,353.94
42-42-60,"2,625.36", ,"2,163.78", ,"1,660.72",N/A**,713.95,556.95,430.77,,"2,151.60", ,"1,690.02", ,"1,179.30",N/A**,713.95,623.95,430.77,,"3,194.95","4,626.63", , ,"2,893.95","4,214.50", , ,"1,712.95","1,918.95",2268.95,2149.224,2609.95,700.95,2923.144,785.95,606.95,679.95,277.95,430.77
42-48-12,"1,174.10", ,"1,077.38", ,864.78,N/A**,231.95,153.95,284.07,,900.82, ,804.1, ,610.34,N/A**,231.95,172.95,284.07,,"2,000.95","2,936.69", , ,"1,956.95","2,850.34", , ,809.95,907.95,1415.95,1016.904,1628.95,346.95,1824.424,388.95,185.95,208.95,183.95,284.07
42-48-18,"1,360.21", ,"1,215.14", ,963.37,N/A**,298.95,200.95,298.05,,"1,069.01", ,923.94, ,688.74,213.99,298.95,225.95,298.05,,"2,165.95","3,169.15", , ,"2,086.95","3,039.62", , ,933.95,"1,046.95",1542.95,1172.584,1774.95,398.95,1987.944,446.95,235.95,264.95,192.95,298.05
42-48-24,"1,546.33", ,"1,352.90", ,"1,061.97",247.92,365.95,245.95,312.03,,"1,233.85", ,"1,040.42", ,764.9,247.92,365.95,275.95,312.03,,"2,331.95","3,403.84", , ,"2,218.95","3,231.14", , ,"1,058.95","1,186.95",1666.95,1329.384,1916.95,449.95,2146.984,503.95,283.95,318.95,201.95,312.03
42-48-30,"1,730.20", ,"1,488.42", ,"1,158.66",318.12,430.95,292.95,325.98,,"1,403.16", ,"1,161.38", ,842.18,N/A**,430.95,328.95,325.98,,"2,497.95","3,637.42", , ,"2,349.95","3,421.54", , ,"1,182.95","1,324.95",1791.95,1483.944,2060.95,500.95,2308.264,561.95,332.95,372.95,209.95,325.98
42-48-36,"1,918.56", ,"1,628.42", ,"1,259.16",361.41,496.95,340.95,339.96,,"1,569.12", ,"1,278.98", ,919.46,N/A**,496.95,381.95,339.96,,"2,662.95","3,872.11", , ,"2,480.95","3,613.06", , ,"1,309.95","1,467.95",1915.95,1644.104,2203.95,551.95,2468.424,618.95,381.95,427.95,219.95,339.96
42-48-42,"2,161.80", ,"1,823.30", ,"1,406.31",N/A**,593.95,417.95,353.94,,"1,759.72", ,"1,421.22", ,"1,018.02",N/A**,593.95,468.95,353.94,,"2,829.95","4,106.81", , ,"2,612.95","3,804.58", , ,"1,433.95","1,606.95",2041.95,1799.784,2348.95,628.95,2630.824,704.95,460.95,516.95,228.95,353.94
42-48-48,"2,422.95", ,"2,036.10", ,"1,568.69",N/A**,660.95,463.95,367.89,,"1,963.75", ,"1,576.90", ,"1,119.94",N/A**,660.95,519.95,367.89,,"2,993.95","4,339.26", , ,"2,742.95","3,993.86", , ,"1,558.95","1,746.95",2165.95,1956.584,2490.95,680.95,2789.864,762.95,508.95,570.95,237.95,367.89
42-48-60,"2,810.86", ,"2,327.30", ,"1,779.21",N/A**,794.95,556.95,451.74,,"2,303.50", ,"1,819.94", ,"1,281.22",N/A**,794.95,623.95,451.74,,"3,325.95","4,808.65", , ,"3,005.95","4,376.90", , ,"1,808.95","2,026.95",2414.95,2270.184,2777.95,785.95,3111.304,880.95,606.95,679.95,291.95,451.74
42-60-12,"1,326.25", ,"1,220.74", ,975.63,N/A**,276.95,153.95,381.87,,"1,022.73", ,917.22, ,694.34,N/A**,276.95,172.95,381.87,,"2,461.95","3,610.94", , ,"2,414.95","3,516.74", , ,987.95,"1,106.95",1773.95,1239.784,2040.95,418.95,2285.864,469.95,185.95,208.95,246.95,381.87
42-60-18,"1,535.80", ,"1,377.54", ,"1,086.66",N/A**,358.95,200.95,395.85,,"1,213.24", ,"1,054.98", ,783.94,N/A**,358.95,225.95,395.85,,"2,635.95","3,857.40", , ,"2,551.95","3,716.10", , ,"1,121.95","1,256.95",1907.95,1407.784,2194.95,481.95,2458.344,539.95,235.95,264.95,254.95,395.85
42-60-24,"1,743.11", ,"1,532.10", ,"1,195.79",N/A**,436.95,245.95,409.8,,"1,400.39", ,"1,189.38", ,873.54,N/A**,436.95,275.95,409.8,,"2,809.95","4,101.62", , ,"2,686.95","3,913.22", , ,"1,255.95","1,406.95",2041.95,1575.784,2348.95,543.95,2630.824,609.95,283.95,318.95,264.95,409.8
42-60-30,"1,951.54", ,"1,687.78", ,"1,305.87",N/A**,516.95,292.95,423.78,,"1,587.54", ,"1,323.78", ,963.14,N/A**,516.95,328.95,423.78,,"2,983.95","4,345.84", , ,"2,822.95","4,110.34", , ,"1,389.95","1,556.95",2177.95,1743.784,2504.95,606.95,2805.544,679.95,332.95,372.95,273.95,423.78
42-60-36,"2,207.02", ,"1,890.50", ,"1,455.93",N/A**,632.95,369.95,437.76,,"1,797.10", ,"1,480.58", ,"1,072.90",N/A**,632.95,414.95,437.76,,"3,158.95","4,591.18", , ,"2,958.95","4,308.58", , ,"1,524.95","1,707.95",2310.95,1912.904,2657.95,698.95,2976.904,782.95,410.95,460.95,282.95,437.76
42-60-42,"2,424.41", ,"2,055.14", ,"1,573.62",N/A**,714.95,417.95,451.74,,"1,989.85", ,"1,620.58", ,"1,168.10",N/A**,714.95,468.95,451.74,,"3,332.95","4,836.52", , ,"3,094.95","4,506.82", , ,"1,657.95","1,856.95",2445.95,2079.784,2812.95,761.95,3150.504,853.95,460.95,516.95,291.95,451.74
42-60-48,"2,709.00", ,"2,286.98", ,"1,748.44",N/A**,796.95,463.95,465.69,,"2,211.72", ,"1,789.70", ,"1,283.46",N/A**,796.95,519.95,465.69,,"3,506.95","5,079.62", , ,"3,229.95","4,702.82", , ,"1,793.95","2,009.95",2579.95,2251.144,2966.95,824.95,3322.984,923.95,508.95,570.95,299.95,465.69
42-60-60,"3,141.54", ,"2,614.02", ,"1,981.92",N/A**,956.95,556.95,563.49,,"2,597.22", ,"2,069.70", ,"1,470.50",N/A**,956.95,623.95,563.49,,"3,853.95","5,570.30", , ,"3,501.95","5,099.30", , ,"2,061.95","2,309.95",2847.95,2587.144,3275.95,951.95,3669.064,1066.95,606.95,679.95,363.95,563.49
42-72-12,"1,479.52", ,"1,365.22", ,"1,087.44",N/A**,322.95,153.95,572.1,,"1,143.52", ,"1,029.22", ,776.1,N/A**,322.95,172.95,572.1,,"2,655.95","3,894.31", , ,"2,603.95","3,792.26", , ,"1,100.95","1,233.95",1991.95,1382.024,2290.95,491.95,2565.864,550.95,185.95,208.95,273.95,572.1
42-72-18,"1,708.03", ,"1,536.58", ,"1,207.10",N/A**,415.95,200.95,590.97,,"1,355.23", ,"1,183.78", ,879.14,N/A**,415.95,225.95,590.97,,"2,838.95","4,149.18", , ,"2,743.95","3,996.10", , ,"1,244.95","1,394.95",2136.95,1562.344,2457.95,565.95,2752.904,633.95,235.95,264.95,282.95,590.97
42-72-24,"1,938.78", ,"1,710.18", ,"1,328.66",N/A**,510.95,245.95,609.84,,"1,563.58", ,"1,334.98", ,983.3,N/A**,510.95,275.95,609.84,,"3,019.95","4,405.16", , ,"2,884.95","4,201.06", , ,"1,388.95","1,555.95",2279.95,1742.664,2621.95,638.95,2936.584,715.95,283.95,318.95,291.95,609.84
42-72-30,"2,209.84", ,"1,924.10", ,"1,484.49",N/A**,646.95,322.95,628.68,,"1,790.96", ,"1,505.22", ,"1,104.26",N/A**,646.95,361.95,628.68,,"3,203.95","4,660.03", , ,"3,024.95","4,404.90", , ,"1,532.95","1,716.95",2423.95,1922.984,2787.95,746.95,3122.504,836.95,362.95,406.95,299.95,628.68
42-72-36,"2,448.43", ,"2,105.54", ,"1,612.71",N/A**,740.95,369.95,647.55,,"2,004.91", ,"1,662.02", ,"1,209.54",N/A**,740.95,414.95,647.55,,"3,385.95","4,916.01", , ,"3,165.95","4,609.86", , ,"1,676.95","1,878.95",2566.95,2104.424,2951.95,820.95,3306.184,919.95,410.95,460.95,309.95,647.55
42-72-42,"2,688.14", ,"2,288.10", ,"1,741.89",N/A**,835.95,417.95,666.42,,"2,216.62", ,"1,816.58", ,"1,317.06",N/A**,835.95,468.95,666.42,,"3,567.95","5,168.64", , ,"3,303.95","4,811.46", , ,"1,819.95","2,038.95",2710.95,2283.624,3117.95,894.95,3492.104,1002.95,460.95,516.95,318.95,666.42
42-72-48,"2,992.81", ,"2,535.62", ,"1,926.28",N/A**,930.95,463.95,685.26,,"2,460.81", ,"2,003.62", ,"1,446.98",N/A**,930.95,519.95,685.26,,"3,750.95","5,425.74", , ,"3,445.95","5,017.54", , ,"1,963.95","2,199.95",2854.95,2463.944,3283.95,969.95,3678.024,1086.95,508.95,570.95,327.95,685.26
42-72-60,"4,124.06", ,"3,552.58", ,"2,738.70",N/A**,"1,240.95",556.95,817.29,,"3,286.30", ,"2,714.82", ,"2,045.06",N/A**,"1,240.95",623.95,817.29,,"4,117.95","5,935.47", , ,"3,725.95","5,425.22", , ,"2,251.95","2,522.95",3142.95,2825.704,3614.95,1199.95,4048.744,1343.95,606.95,679.95,389.95,817.29
42-84-12,"2,002.39", ,"1,879.30", ,"1,513.41",N/A**,400.95,153.95,628.68,,"1,526.39", ,"1,403.30", ,"1,110.98",N/A**,400.95,172.95,628.68,,"3,109.95","4,561.84", , ,"3,056.95","4,451.94", , ,"1,310.95","1,468.95",2358.95,1645.224,2712.95,457.95,3038.504,512.95,185.95,208.95,299.95,628.68
42-84-18,"2,277.86", ,"2,093.22", ,"1,665.49",N/A**,518.95,200.95,647.55,,"1,771.62", ,"1,586.98", ,"1,242.02",N/A**,518.95,225.95,647.55,,"3,330.95","4,869.91", , ,"3,230.95","4,705.06", , ,"1,475.95","1,653.95",2523.95,1852.424,2902.95,548.95,3251.304,614.95,235.95,264.95,309.95,647.55
42-84-24,"2,557.80", ,"2,311.62", ,"1,821.38",N/A**,634.95,245.95,666.42,,"2,015.72", ,"1,769.54", ,"1,373.06",N/A**,634.95,275.95,666.42,,"3,553.95","5,183.58", , ,"3,408.95","4,963.78", , ,"1,637.95","1,834.95",2687.95,2055.144,3091.95,638.95,3462.984,715.95,283.95,318.95,318.95,666.42
42-84-30,"2,837.74", ,"2,530.02", ,"1,977.27",N/A**,751.95,292.95,685.26,,"2,259.82", ,"1,952.10", ,"1,502.98",N/A**,751.95,328.95,685.26,,"3,774.95","5,495.01", , ,"3,584.95","5,220.26", , ,"1,801.95","2,018.95",2850.95,2261.224,3278.95,728.95,3672.424,816.95,332.95,372.95,327.95,685.26
42-84-36,"3,116.57", ,"2,747.30", ,"2,132.21",N/A**,869.95,340.95,704.13,,"2,502.81", ,"2,133.54", ,"1,632.90",N/A**,869.95,381.95,704.13,,"3,996.95","5,804.20", , ,"3,759.95","5,474.50", , ,"1,966.95","2,202.95",3015.95,2467.304,3468.95,820.95,3885.224,919.95,381.95,427.95,336.95,704.13
42-84-42,"3,396.51", ,"2,965.70", ,"2,288.10",N/A**,985.95,386.95,723,,"2,748.03", ,"2,317.22", ,"1,762.82",N/A**,985.95,433.95,723,,"4,217.95","6,114.51", , ,"3,934.95","5,729.86", , ,"2,130.95","2,386.95",3178.95,2673.384,3655.95,910.95,4094.664,1020.95,430.95,482.95,344.95,723
42-84-48,"3,873.58", ,"3,381.22", ,"2,611.54",N/A**,"1,165.95",463.95,741.84,,"3,082.86", ,"2,590.50", ,"1,968.90",N/A**,"1,165.95",519.95,741.84,,"4,440.95","6,427.06", , ,"4,111.95","5,987.46", , ,"2,294.95","2,570.95",3343.95,2879.464,3845.95,1051.95,4307.464,1178.95,508.95,570.95,354.95,741.84
42-84-60,"4,464.82", ,"3,849.38", ,"2,949.98",N/A**,"1,403.95",556.95,873.87,,"3,587.86", ,"2,972.42", ,"2,243.30",N/A**,"1,403.95",623.95,873.87,,"4,883.95","7,049.92", , ,"4,463.95","6,500.42", , ,"2,621.95","2,936.95",3670.95,3289.384,4221.95,1236.95,4728.584,1385.95,606.95,679.95,417.95,873.87
42-96-12,"2,194.86", ,"2,062.98", ,"1,658.54",N/A**,444.95,153.95,685.26,,"1,662.86", ,"1,530.98", ,"1,207.30",N/A**,444.95,172.95,685.26,,"3,304.95","4,841.85", , ,"3,243.95","4,724.10", , ,"1,423.95","1,594.95",2576.95,1786.344,2963.95,510.95,3319.624,572.95,185.95,208.95,327.95,685.26
42-96-18,"2,498.24", ,"2,300.42", ,"1,826.86",N/A**,575.95,200.95,704.13,,"1,927.04", ,"1,729.22", ,"1,349.54",N/A**,575.95,225.95,704.13,,"3,533.95","5,165.05", , ,"3,425.95","4,988.42", , ,"1,598.95","1,790.95",2750.95,2005.864,3163.95,611.95,3543.624,685.95,235.95,264.95,336.95,704.13
42-96-24,"2,799.38", ,"2,535.62", ,"1,993.28",488.94,707.95,245.95,723,,"2,194.58", ,"1,930.82", ,"1,495.14",N/A**,707.95,275.95,723,,"3,763.95","5,486.00", , ,"3,605.95","5,250.50", , ,"1,770.95","1,983.95",2924.95,2222.024,3363.95,714.95,3767.624,800.95,283.95,318.95,344.95,723
42-96-30,"3,099.40", ,"2,769.70", ,"2,158.75",629.34,838.95,292.95,741.84,,"2,459.88", ,"2,130.18", ,"1,639.62",N/A**,838.95,328.95,741.84,,"3,993.95","5,806.96", , ,"3,785.95","5,512.58", , ,"1,944.95","2,178.95",3096.95,2440.424,3561.95,816.95,3989.384,914.95,332.95,372.95,354.95,741.84
42-96-36,"3,400.54", ,"3,004.90", ,"2,325.17",717.09,969.95,340.95,760.71,,"2,724.06", ,"2,328.42", ,"1,780.74",N/A**,969.95,381.95,760.71,,"4,224.95","6,127.91", , ,"3,965.95","5,774.66", , ,"2,117.95","2,372.95",3271.95,2657.704,3762.95,918.95,4214.504,1029.95,381.95,427.95,363.95,760.71
42-96-42,"3,815.92", ,"3,354.34", ,"2,588.69",N/A**,"1,166.95",417.95,779.58,,"3,042.00", ,"2,580.42", ,"1,973.38",N/A**,"1,166.95",468.95,779.58,,"4,455.95","6,451.11", , ,"4,146.95","6,038.98", , ,"2,291.95","2,566.95",3444.95,2874.984,3961.95,1072.95,4437.384,1201.95,460.95,516.95,372.95,779.58
42-96-48,"4,199.94", ,"3,672.42", ,"2,825.56",N/A**,"1,300.95",463.95,798.45,,"3,347.62", ,"2,820.10", ,"2,145.86",N/A**,"1,300.95",519.95,798.45,,"4,684.95","6,772.06", , ,"4,326.95","6,301.06", , ,"2,463.95","2,759.95",3618.95,3091.144,4161.95,1176.95,4661.384,1318.95,508.95,570.95,381.95,798.45
42-96-60,"4,836.94", ,"4,177.54", ,"3,187.91",N/A**,"1,567.95",556.95,930.45,,"3,893.90", ,"3,234.50", ,"2,448.26",N/A**,"1,567.95",623.95,930.45,,"5,144.95","7,413.97", , ,"4,686.95","6,825.22", , ,"2,812.95","3,150.95",3965.95,3529.064,4560.95,1385.95,5108.264,1552.95,606.95,679.95,444.95,930.45
42-120-12,"2,501.41", ,"2,351.94", ,"1,882.15",N/A**,534.95,153.95,987.03,,"1,906.69", ,"1,757.22", ,"1,373.06",N/A**,534.95,172.95,987.03,,"4,173.95","6,119.79", , ,"4,110.95","5,986.34", , ,"1,779.95","1,993.95",3257.95,2233.224,3746.95,616.95,4196.584,690.95,185.95,208.95,471.95,987.03
42-120-18,"2,844.94", ,"2,620.74", ,"2,069.63",N/A**,693.95,200.95,"1,005.90",,"2,212.14", ,"1,987.94", ,"1,542.18",N/A**,693.95,225.95,"1,005.90",,"4,420.95","6,460.92", , ,"4,299.95","6,260.74", , ,"1,971.95","2,208.95",3450.95,2474.024,3968.95,740.95,4445.224,829.95,235.95,264.95,479.95,"1,005.90"
