HxLxD,Height,Length,Depth,"""C"" for custom ""S"" for special",Panels Long,Panels Deep,"Price with 1"" wire and PC Steel Pitched Roof","Discount for 1"" wire roof instead of pitched roof","Addl. 1"" wire floor option (bolted in on larger cages - removable on smaller cages - or wire roof add on (in addition to steel roof)","Bolted on bottom only ""B"" or removable option ""R""  (bolt on wire floor keeps varmets out, can also sub for other diamenters or solid materials)",Price Per Divider to split the Length (goes front to back in the cage),Price Per Divider to split the depth (goes left to right in cage),Silver Alum Frame Upgrade,Alum/Silver Roof Upgrade,Printed Background on Black Granite Laminate (per panel) Bird,Printed Background on Black Granite Laminate (per panel) Bird,Printed Background on Aluminum Laminate (per panel) Bird,Printed Background on Aluminum Laminate (per panel) Bird,"Safety Catch 1"" pc wire","DOUBLE Safety Catch 1"" pc wire","Extra Door (in place of a panel - 1"" pc wire)",Pull Out Tray Price,Powder coated aluminum upgrade pull out tray,cut to size washable lenolium - fits in tray or sit on floor,bird special price,cat regular price,cat special price
120-330-150,120,330,150,c,11,5,49456,16981,10354,B,1887,3583,1838,3373,244,244,310,310,1269,1015,127,5156.25,6703.13,1856.25,0,48276.00,0
120-330-180,120,330,180,c,11,6,59450,19500,13160,B,2344,3602,1966,4025,244,244,310,310,1269,1015,127,6187.50,8043.75,2227.50,0,58197.00,0
120-330-210,120,330,210,c,11,7,66498,22987,14998,B,2690,3620,2110,4678,244,244,310,310,1269,1015,127,7218.75,9384.38,2598.75,0,65171.00,0
120-330-240,120,330,240,c,11,8,73686,26029,17281,B,3037,3638,2270,5330,244,244,310,310,1269,1015,127,8250.00,10725.00,2970.00,0,72285.00,0
120-360-12,120,360,12,c,12,1,23264,1946,854,R,535,3819,1695,348,244,98,310,124,1269,1015,120,450.00,585.00,162.00,0,22306.00,0
120-360-18,120,360,18,c,12,1,24129,2776,1044,R,566,3819,1700,462,244,146,310,186,1269,1015,122,675.00,877.50,243.00,0,23171.00,0
120-360-24,120,360,24,c,12,2,25803,3589,1251,R,789,3834,1740,576,244,98,310,124,1269,1015,120,900.00,1170.00,324.00,0,24771.00,0
120-360-30,120,360,30,c,12,2,25024,4514,1346,R,766,3835,1746,690,244,122,310,155,1269,1015,121,1125.00,1462.50,405.00,0,23992.00,0
120-360-36,120,360,36,c,12,2,27545,5161,1719,R,850,3836,1751,804,244,146,310,186,1269,1015,122,1350.00,1755.00,486.00,0,26513.00,0
120-360-42,120,360,42,c,12,2,28416,6068,1832,R,881,3837,1757,918,244,171,310,217,1269,1015,123,1575.00,2047.50,567.00,0,27384.00,0
120-360-48,120,360,48,c,12,3,30155,6820,2100,R,1105,3852,1805,1032,244,130,310,165,1269,1015,121,1800.00,2340.00,648.00,0,29050.00,0
120-360-60,120,360,60,c,12,3,29921,8443,2517,R,1095,3854,1819,1260,244,163,310,207,1269,1015,123,2250.00,2925.00,810.00,0,28815.00,0
120-360-72,120,360,72,c,12,4,34606,9840,3160,R,1420,3869,1882,1488,244,146,310,186,1269,1015,122,2700.00,3510.00,972.00,0,33426.00,0
120-360-84,120,360,84,c,12,4,36392,11375,3665,R,1482,3871,1899,1716,244,171,310,217,1269,1015,123,3150.00,4095.00,1134.00,0,35213.00,0
120-360-90,120,360,90,c,12,4,34931,12021,4039,R,1423,3872,1908,1830,244,183,310,233,1269,1015,124,3375.00,4387.50,1215.00,0,33752.00,0
120-360-120,120,360,120,c,12,4,42330,14691,8869,B,1573,3876,1950,2880,244,244,310,310,1269,1015,127,4500.00,5850.00,1620.00,0,41151.00,0
120-360-150,120,360,150,c,12,5,53321,17823,11437,B,1901,3894,2062,3570,244,244,310,310,1269,1015,127,5625.00,7312.50,2025.00,0,52068.00,0
120-360-180,120,360,180,c,12,6,63860,20603,14357,B,2360,3912,2190,4260,244,244,310,310,1269,1015,127,6750.00,8775.00,2430.00,0,62533.00,0
120-360-210,120,360,210,c,12,7,71208,25224,15436,B,2706,3931,2334,4950,244,244,310,310,1269,1015,127,7875.00,10237.50,2835.00,0,69807.00,0
120-360-240,120,360,240,c,12,8,78696,27397,18963,B,3053,3949,2494,5640,244,244,310,310,1269,1015,127,9000.00,11700.00,3240.00,0,77222.00,0
144-12-12,144,12,12,c,1,1,2634,105,125,R,417,367,115,28,117,117,149,149,1279,1023,120,15.00,19.50,5.40,0,2458.00,0
144-18-12,144,18,12,c,1,1,2696,134,136,R,418,401,119,33,176,117,223,149,1279,1023,120,22.50,29.25,8.10,0,2519.00,0
144-18-18,144,18,18,c,1,1,2832,212,148,R,452,402,123,47,176,176,223,223,1279,1023,122,33.75,43.88,12.15,0,2655.00,0
144-24-12,144,24,12,c,2,1,3682,163,147,R,431,615,167,38,117,117,149,149,1279,1023,120,30.00,39.00,10.80,0,3417.00,0
144-24-18,144,24,18,c,2,1,3829,256,159,R,466,616,171,53,117,176,149,223,1279,1023,122,45.00,58.50,16.20,0,3564.00,0
144-24-24,144,24,24,c,2,2,4876,348,172,R,715,632,218,68,117,117,149,149,1279,1023,120,60.00,78.00,21.60,0,4522.00,0
144-30-12,144,30,12,c,2,1,3547,193,157,R,432,621,171,43,146,117,186,149,1279,1023,120,37.50,48.75,13.50,0,3282.00,0
144-30-18,144,30,18,c,2,1,3693,299,171,R,467,621,176,60,146,176,186,223,1279,1023,122,56.25,73.13,20.25,0,3428.00,0
144-30-24,144,30,24,c,2,2,4694,405,185,R,716,621,223,76,146,117,186,149,1279,1023,120,75.00,97.50,27.00,0,4341.00,0
144-30-30,144,30,30,c,2,2,5136,511,199,R,704,621,228,93,146,146,186,186,1279,1023,121,93.75,121.88,33.75,4558,4782.00,4204
144-36-12,144,36,12,c,2,1,3831,222,168,R,433,683,176,48,176,117,223,149,1279,1023,120,45.00,58.50,16.20,0,3566.00,0
144-36-18,144,36,18,c,2,1,4000,342,183,R,468,684,181,66,176,176,223,223,1279,1023,122,67.50,87.75,24.30,0,3735.00,0
144-36-24,144,36,24,c,2,2,5068,462,198,R,717,701,227,84,176,117,223,149,1279,1023,120,90.00,117.00,32.40,0,4714.00,0
144-36-30,144,36,30,c,2,2,4947,582,213,R,705,702,233,102,176,146,223,186,1279,1023,121,112.50,146.25,40.50,0,4593.00,0
144-36-36,144,36,36,c,2,2,5418,703,227,R,787,702,239,120,176,176,223,223,1279,1023,122,135.00,175.50,48.60,0,5065.00,0
144-42-12,144,42,12,c,3,1,4869,251,179,R,447,898,231,53,137,117,174,149,1279,1023,120,52.50,68.25,18.90,0,4515.00,0
144-42-18,144,42,18,c,3,1,5048,385,195,R,482,898,235,73,137,176,174,223,1279,1023,122,78.75,102.38,28.35,0,4695.00,0
144-42-24,144,42,24,c,3,2,6127,519,211,R,731,915,282,92,137,117,174,149,1279,1023,120,105.00,136.50,37.80,0,5685.00,0
144-42-30,144,42,30,c,3,2,5959,654,226,R,718,916,287,112,137,146,174,186,1279,1023,121,131.25,170.63,47.25,0,5517.00,0
144-42-36,144,42,36,c,3,2,6499,788,242,R,800,917,293,131,137,176,174,223,1279,1023,122,157.50,204.75,56.70,0,6057.00,0
144-42-42,144,42,42,c,3,3,7633,922,258,R,1049,933,346,151,137,137,174,174,1279,1023,120,183.75,238.88,66.15,0,7103.00,0
144-48-12,144,48,12,c,3,1,4956,280,190,R,448,932,237,58,156,117,198,149,1279,1023,120,60.00,78.00,21.60,0,4602.00,0
144-48-18,144,48,18,c,3,1,5146,428,207,R,483,933,242,79,156,176,198,223,1279,1023,122,90.00,117.00,32.40,0,4793.00,0
144-48-24,144,48,24,c,3,2,6236,577,223,R,732,949,288,100,156,117,198,149,1279,1023,120,120.00,156.00,43.20,0,5794.00,0
144-48-30,144,48,30,c,3,2,6071,725,240,R,719,950,294,121,156,146,198,186,1279,1023,121,150.00,195.00,54.00,0,5629.00,0
144-48-36,144,48,36,c,3,2,6630,873,257,R,801,951,299,142,156,176,198,223,1279,1023,122,180.00,234.00,64.80,0,6188.00,0
144-48-42,144,48,42,c,3,3,7775,1021,274,R,1050,968,353,163,156,137,198,174,1279,1023,120,210.00,273.00,75.60,0,7244.00,0
144-48-48,144,48,48,c,3,3,7982,1170,290,R,1085,968,360,184,156,156,198,198,1279,1023,121,240.00,312.00,86.40,0,7452.00,0
144-60-12,144,60,12,c,4,1,5790,339,211,R,463,1149,304,68,146,117,186,149,1279,1023,120,75.00,97.50,27.00,0,5348.00,0
144-60-18,144,60,18,c,4,1,5987,515,230,R,498,1149,309,92,146,176,186,223,1279,1023,122,112.50,146.25,40.50,0,5545.00,0
144-60-24,144,60,24,c,4,2,7039,691,249,R,747,1149,355,116,146,117,186,149,1279,1023,120,150.00,195.00,54.00,0,6508.00,0
144-60-30,144,60,30,c,4,2,7674,867,268,R,732,1149,361,140,146,146,186,186,1279,1023,121,187.50,243.75,67.50,6811,7143.00,6280
144-60-36,144,60,36,c,4,2,7446,1044,286,R,816,1149,367,164,146,176,186,223,1279,1023,122,225.00,292.50,81.00,0,6915.00,0
144-60-42,144,60,42,c,4,3,8548,1220,305,R,1065,1149,420,188,146,137,186,174,1279,1023,120,262.50,341.25,94.50,0,7929.00,0
144-60-48,144,60,48,c,4,3,8762,1240,480,R,1100,1149,427,212,146,156,186,198,1279,1023,121,300.00,390.00,108.00,0,8143.00,0
144-60-60,144,60,60,c,4,4,10737,1575,535,R,1299,1149,494,260,146,146,186,186,1279,1023,121,375.00,487.50,135.00,9517,10030.00,8809
144-72-12,144,72,12,c,4,1,6375,447,233,R,465,1249,320,84,176,117,223,149,1279,1023,120,90.00,117.00,32.40,0,5933.00,0
144-72-18,144,72,18,c,4,1,6630,666,254,R,500,1249,325,114,176,176,223,223,1279,1023,122,135.00,175.50,48.60,0,6188.00,0
144-72-24,144,72,24,c,4,2,7785,886,274,R,749,1266,371,144,176,117,223,149,1279,1023,120,180.00,234.00,64.80,0,7255.00,0
144-72-30,144,72,30,c,4,2,7590,1105,295,R,734,1267,377,174,176,146,223,186,1279,1023,121,225.00,292.50,81.00,0,7060.00,0
144-72-36,144,72,36,c,4,2,8310,1324,316,R,818,1268,383,204,176,176,223,223,1279,1023,122,270.00,351.00,97.20,0,7779.00,0
144-72-42,144,72,42,c,4,3,9520,1396,484,R,1067,1284,436,234,176,137,223,174,1279,1023,120,315.00,409.50,113.40,0,8901.00,0
144-72-48,144,72,48,c,4,3,9792,1606,514,R,1102,1285,443,264,176,156,223,198,1279,1023,121,360.00,468.00,129.60,0,9173.00,0
144-72-60,144,72,60,c,4,4,10677,2027,573,R,1301,1303,510,324,176,146,223,186,1279,1023,121,450.00,585.00,162.00,0,9970.00,0
144-72-72,144,72,72,c,4,4,11897,2448,632,R,1455,1304,527,384,176,176,223,223,1279,1023,122,540.00,702.00,194.40,0,11190.00,0
144-84-12,144,84,12,c,3,1,5522,506,254,R,454,1137,275,94,273,117,347,149,1279,1023,120,105.00,136.50,37.80,0,5169.00,0
144-84-18,144,84,18,c,3,1,5800,753,277,R,489,1138,280,127,273,176,347,223,1279,1023,122,157.50,204.75,56.70,0,5446.00,0
144-84-24,144,84,24,c,3,2,6977,1000,300,R,738,1154,327,160,273,117,347,149,1279,1023,120,210.00,273.00,75.60,0,6535.00,0
144-84-30,144,84,30,c,3,2,6841,1247,323,R,725,1155,332,193,273,146,347,186,1279,1023,121,262.50,341.25,94.50,0,6399.00,0
144-84-36,144,84,36,c,3,2,7544,1356,484,R,808,1156,338,226,273,176,347,223,1279,1023,122,315.00,409.50,113.40,0,7102.00,0
144-84-42,144,84,42,c,3,3,8776,1594,516,R,1057,1173,391,259,273,137,347,174,1279,1023,120,367.50,477.75,132.30,0,8246.00,0
144-84-48,144,84,48,c,3,3,9071,1833,547,R,1092,1173,398,292,273,156,347,198,1279,1023,121,420.00,546.00,151.20,0,8540.00,0
144-84-60,144,84,60,c,3,4,10029,2309,611,R,1291,1191,465,358,273,146,347,186,1279,1023,121,525.00,682.50,189.00,0,9410.00,0
144-84-72,144,84,72,c,3,4,11262,2595,865,R,1445,1192,482,424,273,176,347,223,1279,1023,122,630.00,819.00,226.80,0,10643.00,0
144-84-84,144,84,84,c,3,3,10837,3054,946,R,1300,1178,440,490,273,273,347,347,1279,1023,126,735.00,955.50,264.60,0,10307.00,0
144-90-12,144,90,12,c,3,1,5288,535,265,R,456,1141,282,99,293,117,372,149,1279,1023,120,112.50,146.25,40.50,0,4934.00,0
144-90-18,144,90,18,c,3,1,5556,796,289,R,490,1141,287,134,293,176,372,223,1279,1023,122,168.75,219.38,60.75,0,5203.00,0
144-90-24,144,90,24,c,3,2,6678,1057,313,R,739,1141,333,168,293,117,372,149,1279,1023,120,225.00,292.50,81.00,0,6236.00,0
144-90-30,144,90,30,c,3,2,7380,1318,337,R,726,1141,339,203,293,146,372,186,1279,1023,121,281.25,365.63,101.25,6526,6938.00,6083
144-90-36,144,90,36,c,3,2,7227,1441,499,R,809,1141,344,237,293,176,372,223,1279,1023,122,337.50,438.75,121.50,0,6785.00,0
144-90-42,144,90,42,c,3,3,8400,1693,532,R,1058,1141,398,272,293,137,372,174,1279,1023,120,393.75,511.88,141.75,0,7870.00,0
144-90-48,144,90,48,c,3,3,8685,1946,564,R,1093,1141,405,306,293,156,372,198,1279,1023,121,450.00,585.00,162.00,0,8154.00,0
144-90-60,144,90,60,c,3,4,10824,2451,629,R,1292,1141,471,375,293,146,372,186,1279,1023,121,562.50,731.25,202.50,9560,10205.00,8940
144-90-72,144,90,72,c,3,4,10782,2764,886,R,1446,1141,488,444,293,176,372,223,1279,1023,122,675.00,877.50,243.00,0,10163.00,0
144-90-84,144,90,84,c,3,3,10390,3252,968,R,1301,1141,446,513,293,273,372,347,1279,1023,126,787.50,1023.75,283.50,0,9860.00,0
144-90-90,144,90,90,c,3,3,11360,3495,1010,R,1264,1141,453,548,293,293,372,372,1279,1023,127,843.75,1096.88,303.75,9989,10830.00,9458
144-120-12,144,120,12,c,4,1,6761,681,319,R,473,1490,384,124,293,117,372,149,1279,1023,120,150.00,195.00,54.00,0,6319.00,0
144-120-18,144,120,18,c,4,1,7080,1012,348,R,508,1490,389,166,293,176,372,223,1279,1023,122,225.00,292.50,81.00,0,6638.00,0
144-120-24,144,120,24,c,4,2,8252,1222,498,R,757,1490,435,208,293,117,372,149,1279,1023,120,300.00,390.00,108.00,0,7722.00,0
144-120-30,144,120,30,c,4,2,9108,1545,535,R,742,1490,441,250,293,146,372,186,1279,1023,121,375.00,487.50,135.00,8047,8577.00,7516
144-120-36,144,120,36,c,4,2,8902,1867,573,R,827,1490,447,292,293,176,372,223,1279,1023,122,450.00,585.00,162.00,0,8372.00,0
144-120-42,144,120,42,c,4,3,10126,2189,611,R,1076,1490,500,334,293,137,372,174,1279,1023,120,525.00,682.50,189.00,0,9507.00,0
144-120-48,144,120,48,c,4,3,10461,2356,804,R,1110,1490,507,376,293,156,372,198,1279,1023,121,600.00,780.00,216.00,0,9842.00,0
144-120-60,144,120,60,c,4,4,12824,2983,897,R,1309,1490,574,460,293,146,372,186,1279,1023,121,750.00,975.00,270.00,11316,12116.00,10608
144-120-72,144,120,72,c,4,4,12761,3419,1181,R,1464,1490,591,544,293,176,372,223,1279,1023,122,900.00,1170.00,324.00,0,12053.00,0
144-120-84,144,120,84,c,4,3,12470,4029,1291,R,1319,1490,549,628,293,273,372,347,1279,1023,126,1050.00,1365.00,378.00,0,11851.00,0
144-120-90,144,120,90,c,4,3,13631,4334,1346,R,1280,1490,555,670,293,293,372,372,1279,1023,127,1125.00,1462.50,405.00,11980,13012.00,11360
144-120-120,144,120,120,c,4,4,18277,5492,3188,B,1649,1490,658,1120,293,293,372,372,1279,1023,127,1500.00,1950.00,540.00,16017,17569.00,15309
144-150-12,144,150,12,c,5,1,8392,877,373,R,491,1840,503,155,293,117,372,149,1279,1023,120,187.50,243.75,67.50,0,7862.00,0
144-150-18,144,150,18,c,5,1,8782,1293,407,R,526,1840,507,208,293,176,372,223,1279,1023,122,281.25,365.63,101.25,0,8252.00,0
144-150-24,144,150,24,c,5,2,10026,1588,562,R,775,1840,554,260,293,117,372,149,1279,1023,120,375.00,487.50,135.00,0,9407.00,0
144-150-30,144,150,30,c,5,2,11071,1996,604,R,759,1840,559,313,293,146,372,186,1279,1023,121,468.75,609.38,168.75,9773,10452.00,9153
144-150-36,144,150,36,c,5,2,10818,2403,647,R,845,1840,565,365,293,176,372,223,1279,1023,122,562.50,731.25,202.50,0,10199.00,0
144-150-42,144,150,42,c,5,3,12112,2663,837,R,1094,1840,618,418,293,137,372,174,1279,1023,120,656.25,853.13,236.25,0,11405.00,0
144-150-48,144,150,48,c,5,3,12518,3062,888,R,1128,1840,625,470,293,156,372,198,1279,1023,121,750.00,975.00,270.00,0,11811.00,0
144-150-60,144,150,60,c,5,4,15168,3685,1165,R,1325,1840,692,575,293,146,372,186,1279,1023,121,937.50,1218.75,337.50,13369,14372.00,12573
144-150-72,144,150,72,c,5,4,15101,4465,1285,R,1482,1840,709,680,293,176,372,223,1279,1023,122,1125.00,1462.50,405.00,0,14305.00,0
144-150-84,144,150,84,c,5,3,14953,4827,1823,R,1337,1840,667,785,293,273,372,347,1279,1023,126,1312.50,1706.25,472.50,0,14245.00,0
144-150-90,144,150,90,c,5,3,16356,5199,1901,R,1297,1840,674,838,293,293,372,372,1279,1023,127,1406.25,1828.13,506.25,14361,15649.00,13653
144-150-120,144,150,120,c,5,4,21817,6691,4159,B,1665,1840,776,1400,293,293,372,372,1279,1023,127,1875.00,2437.50,675.00,19102,21021.00,18305
144-150-150,144,150,150,c,5,5,28197,8840,4635,B,2034,1840,895,1738,293,293,372,372,1279,1023,127,2343.75,3046.88,843.75,24968,27312.00,24083
144-180-12,144,180,12,c,6,1,10728,1023,427,R,509,2224,637,180,293,117,372,149,1279,1023,120,225.00,292.50,81.00,0,10109.00,0
144-180-18,144,180,18,c,6,1,11201,1397,578,R,544,2225,642,240,293,176,372,223,1279,1023,122,337.50,438.75,121.50,0,10582.00,0
144-180-24,144,180,24,c,6,2,12574,1874,626,R,793,2241,688,300,293,117,372,149,1279,1023,120,450.00,585.00,162.00,0,11866.00,0
144-180-30,144,180,30,c,6,2,12283,2352,673,R,775,2242,694,360,293,146,372,186,1279,1023,121,562.50,731.25,202.50,0,11576.00,0
144-180-36,144,180,36,c,6,2,13533,2691,859,R,863,2243,699,420,293,176,372,223,1279,1023,122,675.00,877.50,243.00,0,12825.00,0
144-180-42,144,180,42,c,6,3,14961,3159,916,R,1111,2260,753,480,293,137,372,174,1279,1023,120,787.50,1023.75,283.50,0,14165.00,0
144-180-48,144,180,48,c,6,3,15451,3472,1128,R,1146,2260,760,540,293,156,372,198,1279,1023,121,900.00,1170.00,324.00,0,14655.00,0
144-180-60,144,180,60,c,6,4,16383,4391,1259,R,1342,2278,827,660,293,146,372,186,1279,1023,121,1125.00,1462.50,405.00,0,15499.00,0
144-180-72,144,180,72,c,6,4,18425,4928,1772,R,1500,2279,843,780,293,176,372,223,1279,1023,122,1350.00,1755.00,486.00,0,17541.00,0
144-180-84,144,180,84,c,6,3,18392,5813,1937,R,1355,2265,801,900,293,273,372,347,1279,1023,126,1575.00,2047.50,567.00,0,17596.00,0
144-180-90,144,180,90,c,6,3,17726,6255,2020,R,1314,2266,808,960,293,293,372,372,1279,1023,127,1687.50,2193.75,607.50,0,16930.00,0
144-180-120,144,180,120,c,6,4,23080,7966,4434,B,1682,2286,911,1560,293,293,372,372,1279,1023,127,2250.00,2925.00,810.00,0,22196.00,0
144-180-150,144,180,150,c,6,5,29749,8898,6502,B,2050,2306,1029,1935,293,293,372,372,1279,1023,127,2812.50,3656.25,1012.50,0,28776.00,0
144-180-180,144,180,180,c,6,6,36342,11222,7178,B,2554,2326,1163,2310,293,293,372,372,1279,1023,127,3375.00,4387.50,1215.00,0,35281.00,0
144-210-12,144,210,12,c,7,1,12718,1219,481,R,527,2575,787,211,293,117,372,149,1279,1023,120,262.50,341.25,94.50,0,12010.00,0
144-210-18,144,210,18,c,7,1,13267,1678,637,R,562,2576,792,282,293,176,372,223,1279,1023,122,393.75,511.88,141.75,0,12560.00,0
144-210-24,144,210,24,c,7,2,14716,2240,690,R,811,2592,839,352,293,117,372,149,1279,1023,120,525.00,682.50,189.00,0,13920.00,0
144-210-30,144,210,30,c,7,2,14365,2673,872,R,792,2593,844,423,293,146,372,186,1279,1023,121,656.25,853.13,236.25,0,13569.00,0
144-210-36,144,210,36,c,7,2,15827,3227,933,R,880,2594,850,493,293,176,372,223,1279,1023,122,787.50,1023.75,283.50,0,15031.00,0
144-210-42,144,210,42,c,7,3,17331,3633,1142,R,1129,2610,903,564,293,137,372,174,1279,1023,120,918.75,1194.38,330.75,0,16447.00,0
144-210-48,144,210,48,c,7,3,17897,4178,1212,R,1164,2611,910,634,293,156,372,198,1279,1023,121,1050.00,1365.00,378.00,0,17013.00,0
144-210-60,144,210,60,c,7,4,18819,4920,1700,R,1358,2629,977,775,293,146,372,186,1279,1023,121,1312.50,1706.25,472.50,0,17846.00,0
144-210-72,144,210,72,c,7,4,21177,5975,1875,R,1517,2630,994,916,293,176,372,223,1279,1023,122,1575.00,2047.50,567.00,0,20204.00,0
144-210-84,144,210,84,c,7,3,21295,6820,2260,R,1373,2616,952,1057,293,273,372,347,1279,1023,126,1837.50,2388.75,661.50,0,20411.00,0
144-210-90,144,210,90,c,7,3,20517,7339,2356,R,1330,2617,959,1128,293,293,372,372,1279,1023,127,1968.75,2559.38,708.75,0,19632.00,0
144-210-120,144,210,120,c,7,4,26630,8470,6100,B,1698,2637,1061,1840,293,293,372,372,1279,1023,127,2625.00,3412.50,945.00,0,25657.00,0
144-210-150,144,210,150,c,7,5,34173,11293,6802,B,2067,2657,1179,2283,293,293,372,372,1279,1023,127,3281.25,4265.63,1181.25,0,33112.00,0
144-210-180,144,210,180,c,7,6,41586,13245,8375,B,2572,2676,1314,2725,293,293,372,372,1279,1023,127,3937.50,5118.75,1417.50,0,40436.00,0
144-210-240,144,210,240,c,7,8,52653,18116,10554,B,3348,2716,1631,3610,293,293,372,372,1279,1023,127,5250.00,6825.00,1890.00,0,51326.00,0
144-240-12,144,240,12,c,8,1,14792,1262,638,R,545,2926,954,236,293,117,372,149,1279,1023,120,300.00,390.00,108.00,0,13996.00,0
144-240-18,144,240,18,c,8,1,15395,1894,696,R,580,2926,959,314,293,176,372,223,1279,1023,122,450.00,585.00,162.00,0,14599.00,0
144-240-24,144,240,24,c,8,2,16898,2405,875,R,829,2943,1005,392,293,117,372,149,1279,1023,120,600.00,780.00,216.00,0,16014.00,0
144-240-30,144,240,30,c,8,2,16464,3029,941,R,808,2944,1011,470,293,146,372,186,1279,1023,121,750.00,975.00,270.00,0,15579.00,0
144-240-36,144,240,36,c,8,2,18118,3514,1146,R,898,2945,1016,548,293,176,372,223,1279,1023,122,900.00,1170.00,324.00,0,17234.00,0
144-240-42,144,240,42,c,8,3,19677,4129,1221,R,1147,2961,1070,626,293,137,372,174,1279,1023,120,1050.00,1365.00,378.00,0,18704.00,0
144-240-48,144,240,48,c,8,3,20297,4431,1609,R,1182,2962,1077,704,293,156,372,198,1279,1023,121,1200.00,1560.00,432.00,0,19324.00,0
144-240-60,144,240,60,c,8,4,21171,5626,1794,R,1375,2980,1143,860,293,146,372,186,1279,1023,121,1500.00,1950.00,540.00,0,20109.00,0
144-240-72,144,240,72,c,8,4,23794,6629,2171,R,1535,2981,1160,1016,293,176,372,223,1279,1023,122,1800.00,2340.00,648.00,0,22732.00,0
144-240-84,144,240,84,c,8,3,24021,7597,2583,R,1391,2967,1118,1172,293,273,372,347,1279,1023,126,2100.00,2730.00,756.00,0,23048.00,0
144-240-90,144,240,90,c,8,3,23122,8177,2693,R,1347,2968,1125,1250,293,293,372,372,1279,1023,127,2250.00,2925.00,810.00,0,22149.00,0
144-240-120,144,240,120,c,8,4,29488,9744,6376,B,1715,2988,1227,2000,293,293,372,372,1279,1023,127,3000.00,3900.00,1080.00,0,28427.00,0
144-240-150,144,240,150,c,8,5,37604,12134,7886,B,2083,3008,1346,2480,293,293,372,372,1279,1023,127,3750.00,4875.00,1350.00,0,36454.00,0
144-240-180,144,240,180,c,8,6,45529,14349,9571,B,2590,3027,1480,2960,293,293,372,372,1279,1023,127,4500.00,5850.00,1620.00,0,44291.00,0
144-240-210,144,240,210,c,8,7,51293,17529,10291,B,2978,3047,1631,3440,293,293,372,372,1279,1023,127,5250.00,6825.00,1890.00,0,49966.00,0
144-240-240,144,240,240,c,8,8,57196,19484,12236,B,3366,3067,1797,3920,293,293,372,372,1279,1023,127,6000.00,7800.00,2160.00,0,55781.00,0
144-270-12,144,270,12,c,9,1,17036,1458,692,R,563,3277,1136,267,293,117,372,149,1279,1023,120,337.50,438.75,121.50,0,16151.00,0
144-270-18,144,270,18,c,9,1,17716,2175,755,R,598,3277,1141,356,293,176,372,223,1279,1023,122,506.25,658.13,182.25,0,16831.00,0
144-270-24,144,270,24,c,9,2,19295,2772,938,R,847,3294,1187,444,293,117,372,149,1279,1023,120,675.00,877.50,243.00,0,18322.00,0
144-270-30,144,270,30,c,9,2,18782,3480,1010,R,825,3295,1193,533,293,146,372,186,1279,1023,121,843.75,1096.88,303.75,0,17809.00,0
144-270-36,144,270,36,c,9,2,20667,4050,1220,R,916,3296,1199,621,293,176,372,223,1279,1023,122,1012.50,1316.25,364.50,0,19694.00,0
144-270-42,144,270,42,c,9,3,22302,4750,1300,R,1165,3312,1252,710,293,137,372,174,1279,1023,120,1181.25,1535.63,425.25,0,21240.00,0
144-270-48,144,270,48,c,9,3,22998,5137,1693,R,1200,3313,1259,798,293,156,372,198,1279,1023,121,1350.00,1755.00,486.00,0,21937.00,0
144-270-60,144,270,60,c,9,4,23844,6502,1888,R,1392,3331,1326,975,293,146,372,186,1279,1023,121,1687.50,2193.75,607.50,0,22694.00,0
144-270-72,144,270,72,c,9,4,26800,7675,2275,R,1553,3332,1343,1152,293,176,372,223,1279,1023,122,2025.00,2632.50,729.00,0,25650.00,0
144-270-84,144,270,84,c,9,3,27179,8814,2696,R,1409,3318,1301,1329,293,273,372,347,1279,1023,126,2362.50,3071.25,850.50,0,26118.00,0
144-270-90,144,270,90,c,9,3,26149,9261,3029,R,1363,3319,1307,1418,293,293,372,372,1279,1023,127,2531.25,3290.63,911.25,0,25087.00,0
144-270-120,144,270,120,c,9,4,33275,11638,6652,B,1732,3339,1410,2280,293,293,372,372,1279,1023,127,3375.00,4387.50,1215.00,0,32125.00,0
144-270-150,144,270,150,c,9,5,42292,13746,8969,B,2100,3358,1528,2828,293,293,372,372,1279,1023,127,4218.75,5484.38,1518.75,0,41053.00,0
144-270-180,144,270,180,c,9,6,51054,16372,10768,B,2608,3378,1663,3375,293,293,372,372,1279,1023,127,5062.50,6581.25,1822.50,0,49727.00,0
144-270-210,144,270,210,c,9,7,57357,19705,11860,B,2996,3398,1813,3923,293,293,372,372,1279,1023,127,5906.25,7678.13,2126.25,0,55941.00,0
144-270-240,144,270,240,c,9,8,63801,22072,13918,B,3384,3418,1979,4470,293,293,372,372,1279,1023,127,6750.00,8775.00,2430.00,0,62297.00,0
144-300-12,144,300,12,c,10,1,19364,1604,746,R,581,3628,1335,292,293,117,372,149,1279,1023,120,375.00,487.50,135.00,0,18391.00,0
144-300-18,144,300,18,c,10,1,20098,2391,814,R,616,3628,1339,388,293,176,372,223,1279,1023,122,562.50,731.25,202.50,0,19125.00,0
144-300-24,144,300,24,c,10,2,21732,3058,1002,R,865,3645,1386,484,293,117,372,149,1279,1023,120,750.00,975.00,270.00,0,20670.00,0
144-300-30,144,300,30,c,10,2,21118,3706,1209,R,842,3646,1391,580,293,146,372,186,1279,1023,121,937.50,1218.75,337.50,0,20056.00,0
144-300-36,144,300,36,c,10,2,23213,4476,1294,R,934,3647,1397,676,293,176,372,223,1279,1023,122,1125.00,1462.50,405.00,0,22152.00,0
